client_id,captured_at,stored_at,source,flex_timestamp,flex_ch0_raw,flex_ch0_volt,flex_ch1_raw,flex_ch1_volt,flex_ch2_raw,flex_ch2_volt,flex_ch3_raw,flex_ch3_volt,flex_ch4_raw,flex_ch4_volt,flex_prediction,flex_values,mediapipe_prediction,mediapipe_frame
4,2026-05-15T12:06:15.104Z,2026-05-15T12:06:15.108222+00:00,continuous,2026-05-15 17:36:15,17425,0.8774,19026,0.958,18770,0.9484,14542,0.7355,16720,0.8419,"{""gesture"": ""stop"", ""confidence"": 0.92, ""classId"": 6}","{""timestamp"": ""2026-05-15 17:36:14"", ""ch0_raw"": 17425, ""ch0_volt"": 0.8807, ""ch1_raw"": 19026, ""ch1_volt"": 0.9548, ""ch2_raw"": 18770, ""ch2_volt"": 0.9419, ""ch3_raw"": 14478, ""ch3_volt"": 0.7355, ""ch4_raw"": 16720, ""ch4_volt"": 0.8452, ""target"": 1000}","{""gesture"": ""sleep"", ""confidence"": 0.33}","{""gesture"": ""sleep"", ""confidence"": 0.33, ""bbox"": [386, 155, 647, 404], ""timestamp"": ""2026-05-15T12:06:14.030Z""}"
