client_id,captured_at,stored_at,source,flex_timestamp,flex_ch0_raw,flex_ch0_volt,flex_ch1_raw,flex_ch1_volt,flex_ch2_raw,flex_ch2_volt,flex_ch3_raw,flex_ch3_volt,flex_ch4_raw,flex_ch4_volt,flex_prediction,flex_values,mediapipe_prediction,mediapipe_frame
2,2026-05-15T11:55:36.409Z,2026-05-15T11:55:36.412691+00:00,continuous,2026-05-15 17:25:36,16528,0.829,17681,0.9,19154,0.9677,15054,0.7516,16528,0.8355,"{""gesture"": ""water"", ""confidence"": 0.7, ""classId"": 8}","{""timestamp"": ""2026-05-15 17:25:34"", ""ch0_raw"": 16528, ""ch0_volt"": 0.829, ""ch1_raw"": 17617, ""ch1_volt"": 0.8871, ""ch2_raw"": 19218, ""ch2_volt"": 0.9645, ""ch3_raw"": 15118, ""ch3_volt"": 0.7516, ""ch4_raw"": 17232, ""ch4_volt"": 0.8355, ""target"": 1000}","{""gesture"": ""water"", ""confidence"": 0.58}","{""gesture"": ""water"", ""confidence"": 0.58, ""bbox"": [63, 74, 271, 438], ""timestamp"": ""2026-05-15T11:55:34.621Z""}"
